ASIN,"Content Update Receipt Date","Content Update Start Date","Creation Date","Current Book Format","Device Family","Device Serial Number",Marketplace,"New Book Format","Product Name",Reason,"Software Version",Status,"Third Party Device","Update Date","Update Target"
B0BTZRQHJM,"NOT AVAILABLE","NOT AVAILABLE",2024-03-30T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,"NOT AVAILABLE","NOT AVAILABLE","The Clementine Complex","NOT AVAILABLE",4193180020,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B0BTZRQHJM,"NOT AVAILABLE","NOT AVAILABLE",2024-03-28T00:00:00.00Z,"Enhanced TypeSetting",ANDROID,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE","The Clementine Complex","NOT AVAILABLE",1285722600,Failed,"cf46bcb593354554ac0d6b60551cd370","NOT AVAILABLE","NOT AVAILABLE"
B0BPNP7YQB,"NOT AVAILABLE","NOT AVAILABLE",2024-03-15T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,"NOT AVAILABLE","NOT AVAILABLE","The Heaven & Earth Grocery Store","NOT AVAILABLE",4169610030,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B0C6KMGND1,"NOT AVAILABLE","NOT AVAILABLE",2024-03-10T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,"NOT AVAILABLE","NOT AVAILABLE","Everyone on This Train Is a Suspect","NOT AVAILABLE",4169610030,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B0BJP5QFFM,"NOT AVAILABLE","NOT AVAILABLE",2024-03-10T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,"NOT AVAILABLE","NOT AVAILABLE","I Know What You Did","NOT AVAILABLE",4169610030,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B0C7RPT9B3,2024-03-04T00:00:00.00Z,2024-03-04T00:00:00.00Z,2024-03-09T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,Amazon.com,"Enhanced TypeSetting",Northwoods,"Request sent",4169610030,Failed,"NOT AVAILABLE",2024-03-04T00:00:00.00Z,"Book revision update"
B0C7RPT9B3,"NOT AVAILABLE","NOT AVAILABLE",2024-03-04T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,"NOT AVAILABLE","NOT AVAILABLE",Northwoods,"NOT AVAILABLE",4169610030,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B0C1YCKNK1,"NOT AVAILABLE","NOT AVAILABLE",2024-03-02T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,"NOT AVAILABLE","NOT AVAILABLE","You Dreamed of Empires","NOT AVAILABLE",4169610030,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B0B72HGHW8,"NOT AVAILABLE","NOT AVAILABLE",2024-02-29T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,"NOT AVAILABLE","NOT AVAILABLE","Heart Sutra","NOT AVAILABLE",4169610030,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B0CLQVQSVL,"NOT AVAILABLE","NOT AVAILABLE",2024-02-24T00:00:00.00Z,"Enhanced TypeSetting",ANDROID,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE","Prophet Song","NOT AVAILABLE",1285684200,Failed,"cf46bcb593354554ac0d6b60551cd370","NOT AVAILABLE","NOT AVAILABLE"
B0044781ZQ,"NOT AVAILABLE","NOT AVAILABLE",2024-02-24T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,"NOT AVAILABLE","NOT AVAILABLE","The Devotion of Suspect X","NOT AVAILABLE",4169610030,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B0CLQVQSVL,"NOT AVAILABLE","NOT AVAILABLE",2024-02-21T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,"NOT AVAILABLE","NOT AVAILABLE","Prophet Song","NOT AVAILABLE",4169610030,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B07HDT9JFX,"NOT AVAILABLE","NOT AVAILABLE",2024-02-15T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,"NOT AVAILABLE","NOT AVAILABLE","Someone Who Will Love You in All Your Damaged Glory","NOT AVAILABLE",4169610030,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B0BDMPQ2FC,"NOT AVAILABLE","NOT AVAILABLE",2024-02-13T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,"NOT AVAILABLE","NOT AVAILABLE","None of This Is True","NOT AVAILABLE",4169610030,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B0BJSGV831,"NOT AVAILABLE","NOT AVAILABLE",2024-02-13T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,"NOT AVAILABLE","NOT AVAILABLE","The Covenant of Water (Oprah's Book Club)","NOT AVAILABLE",4169610030,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B09LHBX5KV,"NOT AVAILABLE","NOT AVAILABLE",2024-02-08T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,"NOT AVAILABLE","NOT AVAILABLE","Diary of a Void","NOT AVAILABLE",4169610030,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B0C592RHNC,"NOT AVAILABLE","NOT AVAILABLE",2024-02-04T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,"NOT AVAILABLE","NOT AVAILABLE","True North","NOT AVAILABLE",4169610030,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B0C3C886FY,"NOT AVAILABLE","NOT AVAILABLE",2024-01-29T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,"NOT AVAILABLE","NOT AVAILABLE","Martyr!","NOT AVAILABLE",4142850042,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B0BH4QWM85,2023-08-04T00:00:00.00Z,2023-08-04T00:00:00.00Z,2024-01-29T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,Amazon.com,"Enhanced TypeSetting","The Librarianist","Request sent",4142850042,Failed,"NOT AVAILABLE",2023-08-07T00:00:00.00Z,"Book revision update"
B0BL6271NP,"NOT AVAILABLE","NOT AVAILABLE",2024-01-20T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,"NOT AVAILABLE","NOT AVAILABLE","The End of August","NOT AVAILABLE",4142850042,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B0927NRBFB,"NOT AVAILABLE","NOT AVAILABLE",2024-01-18T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,"NOT AVAILABLE","NOT AVAILABLE","The Restaurant Inspector","NOT AVAILABLE",4142850042,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B07WG8L7WC,"NOT AVAILABLE","NOT AVAILABLE",2024-01-18T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,"NOT AVAILABLE","NOT AVAILABLE","The Guest List","NOT AVAILABLE",4142850042,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B08TF1VTGX,"NOT AVAILABLE","NOT AVAILABLE",2024-01-16T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,"NOT AVAILABLE","NOT AVAILABLE","The Killing Hills","NOT AVAILABLE",4142850042,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B000JMKNV0,"NOT AVAILABLE","NOT AVAILABLE",2024-01-10T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,"NOT AVAILABLE","NOT AVAILABLE","Shutter Island","NOT AVAILABLE",4142850042,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B0BST5X6GS,"NOT AVAILABLE","NOT AVAILABLE",2024-01-08T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,"NOT AVAILABLE","NOT AVAILABLE","Good Bad Girl","NOT AVAILABLE",4142850042,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B0B7R4Q5DJ,"NOT AVAILABLE","NOT AVAILABLE",2024-01-06T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,"NOT AVAILABLE","NOT AVAILABLE","Hello Beautiful (Oprah's Book Club)","NOT AVAILABLE",4142850042,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B07LF64DZ2,"NOT AVAILABLE","NOT AVAILABLE",2024-01-05T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,"NOT AVAILABLE","NOT AVAILABLE","Ninth House","NOT AVAILABLE",4142850042,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B0B7R4Q5DJ,"NOT AVAILABLE","NOT AVAILABLE",2024-01-03T00:00:00.00Z,"Enhanced TypeSetting",ANDROID,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE","Hello Beautiful (Oprah's Book Club)","NOT AVAILABLE",1285649600,Failed,"cf46bcb593354554ac0d6b60551cd370","NOT AVAILABLE","NOT AVAILABLE"
B003XT60E0,"NOT AVAILABLE","NOT AVAILABLE",2023-12-31T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,"NOT AVAILABLE","NOT AVAILABLE","Blood Meridian","NOT AVAILABLE",4142850042,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B09Y467GZY,"NOT AVAILABLE","NOT AVAILABLE",2023-12-31T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,"NOT AVAILABLE","NOT AVAILABLE","The Soulmate","NOT AVAILABLE",4142850042,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B09Q2F1X14,"NOT AVAILABLE","NOT AVAILABLE",2023-12-27T00:00:00.00Z,"Enhanced TypeSetting",ANDROID,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE","The Stranger (Camus Novel)","NOT AVAILABLE",1285649600,Failed,"cf46bcb593354554ac0d6b60551cd370","NOT AVAILABLE","NOT AVAILABLE"
B09Y467GZY,"NOT AVAILABLE","NOT AVAILABLE",2023-12-27T00:00:00.00Z,"Enhanced TypeSetting",ANDROID,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE","The Soulmate","NOT AVAILABLE",1285649600,Failed,"cf46bcb593354554ac0d6b60551cd370","NOT AVAILABLE","NOT AVAILABLE"
B09Y94K74X,2023-07-14T00:00:00.00Z,2023-07-14T00:00:00.00Z,2023-12-27T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,Amazon.com,"Enhanced TypeSetting","Everyone in My Family Has Killed Someone","Request sent",4131230058,Failed,"NOT AVAILABLE",2023-07-14T00:00:00.00Z,"Book revision update"
B09Y94K74X,"NOT AVAILABLE","NOT AVAILABLE",2023-12-23T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,Amazon.com,"NOT AVAILABLE","Everyone in My Family Has Killed Someone","Device not found",4131230058,Failed,"NOT AVAILABLE",2023-12-23T00:00:00.00Z,"Book revision update"
B0B7NGCGHG,"NOT AVAILABLE","NOT AVAILABLE",2023-12-23T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,"NOT AVAILABLE","NOT AVAILABLE","Knowing What We Know","NOT AVAILABLE",4131230058,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B0B399L6KP,"NOT AVAILABLE","NOT AVAILABLE",2023-12-20T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,"NOT AVAILABLE","NOT AVAILABLE","Smarter Not Harder","NOT AVAILABLE",4131230058,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B08FGV64B1,"NOT AVAILABLE","NOT AVAILABLE",2023-12-20T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,"NOT AVAILABLE","NOT AVAILABLE","Four Thousand Weeks","NOT AVAILABLE",4131230058,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B08FGV64B1,"NOT AVAILABLE","NOT AVAILABLE",2023-12-20T00:00:00.00Z,"Enhanced TypeSetting",ANDROID,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE","Four Thousand Weeks","NOT AVAILABLE",1285649600,Failed,"cf46bcb593354554ac0d6b60551cd370","NOT AVAILABLE","NOT AVAILABLE"
B0B9SN8K6H,"NOT AVAILABLE","NOT AVAILABLE",2023-12-15T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,"NOT AVAILABLE","NOT AVAILABLE",Yellowface,"NOT AVAILABLE",4131230058,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B0BR511292,"NOT AVAILABLE","NOT AVAILABLE",2023-12-14T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,"NOT AVAILABLE","NOT AVAILABLE",Wellness,"NOT AVAILABLE",4131230058,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B0C5LRCM2F,"NOT AVAILABLE","NOT AVAILABLE",2023-12-13T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,"NOT AVAILABLE","NOT AVAILABLE","The Mystery Guest","NOT AVAILABLE",4131230058,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B0C5LRCM2F,"NOT AVAILABLE","NOT AVAILABLE",2023-12-12T00:00:00.00Z,"Enhanced TypeSetting",ANDROID,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE","The Mystery Guest","NOT AVAILABLE",1285649600,Failed,"cf46bcb593354554ac0d6b60551cd370","NOT AVAILABLE","NOT AVAILABLE"
B0B6B4WPSF,"NOT AVAILABLE","NOT AVAILABLE",2023-12-12T00:00:00.00Z,"Enhanced TypeSetting",ANDROID,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE",Eastbound,"NOT AVAILABLE",1285649600,Failed,"cf46bcb593354554ac0d6b60551cd370","NOT AVAILABLE","NOT AVAILABLE"
B0B6B4WPSF,"NOT AVAILABLE","NOT AVAILABLE",2023-12-01T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,"NOT AVAILABLE","NOT AVAILABLE",Eastbound,"NOT AVAILABLE",4131230058,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B0BR511292,"NOT AVAILABLE","NOT AVAILABLE",2023-11-28T00:00:00.00Z,"Enhanced TypeSetting",ANDROID,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE",Wellness,"NOT AVAILABLE",1285649600,Failed,"cf46bcb593354554ac0d6b60551cd370","NOT AVAILABLE","NOT AVAILABLE"
B09YRR8DB6,"NOT AVAILABLE","NOT AVAILABLE",2023-11-23T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,"NOT AVAILABLE","NOT AVAILABLE","What's Gotten Into You","NOT AVAILABLE",4131230058,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B07CWDMQ45,"NOT AVAILABLE","NOT AVAILABLE",2023-11-22T00:00:00.00Z,Mobi,EINK,G0016T03101203AQ,"NOT AVAILABLE","NOT AVAILABLE","The Plotters","NOT AVAILABLE",4131230058,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B09YRR8DB6,"NOT AVAILABLE","NOT AVAILABLE",2023-11-22T00:00:00.00Z,"Enhanced TypeSetting",ANDROID,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE","What's Gotten Into You","NOT AVAILABLE",1285649600,Failed,"cf46bcb593354554ac0d6b60551cd370","NOT AVAILABLE","NOT AVAILABLE"
B006CUDDUG,"NOT AVAILABLE","NOT AVAILABLE",2023-11-15T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,"NOT AVAILABLE","NOT AVAILABLE","The Spy Who Came in from the Cold","NOT AVAILABLE",4126890001,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B07CWDMQ45,"NOT AVAILABLE","NOT AVAILABLE",2023-11-11T00:00:00.00Z,Mobi,ANDROID,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE","The Plotters","NOT AVAILABLE",1285633000,Failed,"cf46bcb593354554ac0d6b60551cd370","NOT AVAILABLE","NOT AVAILABLE"
B0BPX7SF89,"NOT AVAILABLE","NOT AVAILABLE",2023-11-06T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,"NOT AVAILABLE","NOT AVAILABLE","North Woods","NOT AVAILABLE",4126890001,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B0BKH7G2X8,"NOT AVAILABLE","NOT AVAILABLE",2023-11-01T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,"NOT AVAILABLE","NOT AVAILABLE","Breaking and Entering","NOT AVAILABLE",4126890001,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B0BGJ3W5D3,"NOT AVAILABLE","NOT AVAILABLE",2023-11-01T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,"NOT AVAILABLE","NOT AVAILABLE","The Theory of Everything Else","NOT AVAILABLE",4126890001,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B0CHWJCN94,"NOT AVAILABLE","NOT AVAILABLE",2023-11-01T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,"NOT AVAILABLE","NOT AVAILABLE","The Awesome Game","NOT AVAILABLE",4126890001,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B0B9KVXCQ6,"NOT AVAILABLE","NOT AVAILABLE",2023-11-01T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,"NOT AVAILABLE","NOT AVAILABLE","Starter Villain","NOT AVAILABLE",4126890001,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B0BP6S1S57,"NOT AVAILABLE","NOT AVAILABLE",2023-10-26T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,"NOT AVAILABLE","NOT AVAILABLE","Fever House","NOT AVAILABLE",4126890001,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B0BP6S1S57,"NOT AVAILABLE","NOT AVAILABLE",2023-10-24T00:00:00.00Z,"Enhanced TypeSetting",ANDROID,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE","Fever House","NOT AVAILABLE",1285633000,Failed,"cf46bcb593354554ac0d6b60551cd370","NOT AVAILABLE","NOT AVAILABLE"
B09BV2JNWV,"NOT AVAILABLE","NOT AVAILABLE",2023-10-23T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,"NOT AVAILABLE","NOT AVAILABLE","Trust (Pulitzer Prize Winner)","NOT AVAILABLE",4126890001,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B08SMFSLVQ,"NOT AVAILABLE","NOT AVAILABLE",2023-10-20T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,"NOT AVAILABLE","NOT AVAILABLE","No One Will Miss Her","NOT AVAILABLE",4097540002,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B09RMQJCZJ,"NOT AVAILABLE","NOT AVAILABLE",2023-10-19T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,"NOT AVAILABLE","NOT AVAILABLE","Aliss at the Fire — WINNER OF THE 2023 NOBEL PRIZE IN LITERATURE","NOT AVAILABLE",4097540002,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B0CBW58P3J,"NOT AVAILABLE","NOT AVAILABLE",2023-10-12T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,"NOT AVAILABLE","NOT AVAILABLE","The Rise: A Short Story","NOT AVAILABLE",4097540002,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B004HW7DZ2,"NOT AVAILABLE","NOT AVAILABLE",2023-10-12T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,"NOT AVAILABLE","NOT AVAILABLE","Slow Horses","NOT AVAILABLE",4097540002,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B0BKKVQPLB,"NOT AVAILABLE","NOT AVAILABLE",2023-10-11T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,"NOT AVAILABLE","NOT AVAILABLE","Somebody's Fool","NOT AVAILABLE",4097540002,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B0BBC9K8C3,"NOT AVAILABLE","NOT AVAILABLE",2023-10-10T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,"NOT AVAILABLE","NOT AVAILABLE","The Bee Sting","NOT AVAILABLE",4097540002,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B0BP66G6B7,"NOT AVAILABLE","NOT AVAILABLE",2023-10-07T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,"NOT AVAILABLE","NOT AVAILABLE","The Fraud","NOT AVAILABLE",4097540002,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B0BP66G6B7,"NOT AVAILABLE","NOT AVAILABLE",2023-10-05T00:00:00.00Z,"Enhanced TypeSetting",ANDROID,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE","The Fraud","NOT AVAILABLE",1285620200,Failed,"cf46bcb593354554ac0d6b60551cd370","NOT AVAILABLE","NOT AVAILABLE"
B0BQLKNTYR,"NOT AVAILABLE","NOT AVAILABLE",2023-10-03T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,"NOT AVAILABLE","NOT AVAILABLE","The Last Devil to Die","NOT AVAILABLE",4097540002,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B0BJNKTFGH,"NOT AVAILABLE","NOT AVAILABLE",2023-10-01T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,"NOT AVAILABLE","NOT AVAILABLE","How Can I Help You","NOT AVAILABLE",4097540002,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B09721CTG1,"NOT AVAILABLE","NOT AVAILABLE",2023-10-01T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,"NOT AVAILABLE","NOT AVAILABLE","Lay Your Body Down","NOT AVAILABLE",4097540002,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
B0BQLKNTYR,"NOT AVAILABLE","NOT AVAILABLE",2023-09-28T00:00:00.00Z,"Enhanced TypeSetting",ANDROID,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE","The Last Devil to Die","NOT AVAILABLE",1285607400,Failed,"cf46bcb593354554ac0d6b60551cd370","NOT AVAILABLE","NOT AVAILABLE"
B0BTVBH6G3,"NOT AVAILABLE","NOT AVAILABLE",2023-09-25T00:00:00.00Z,"Enhanced TypeSetting",EINK,G0016T03101203AQ,"NOT AVAILABLE","NOT AVAILABLE","The Vaster Wilds","NOT AVAILABLE",4097540002,Failed,"NOT AVAILABLE","NOT AVAILABLE","NOT AVAILABLE"
