device_record_time,Device Serial Number,device_type,country_of_residence,software_version,product_mode,metric_level,reason_code,Amazon Marketplace
2025-07-11T09:43:23Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,Not Available,Amazon.com
2025-07-11T05:43:13Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,SCREEN_TOUCH,Amazon.com
2025-07-11T05:43:13Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,Not Available,Amazon.com
2025-07-11T05:43:07Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,Not Available,Amazon.com
2025-07-11T05:42:59Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,Not Available,Amazon.com
2025-07-10T23:17:31Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,Not Available,Amazon.com
2025-07-10T22:32:44Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,Not Available,Amazon.com
2025-07-10T21:21:13Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,SCREEN_TOUCH,Amazon.com
2025-07-10T20:48:58Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,SCREEN_TOUCH,Amazon.com
2025-07-10T09:43:20Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,Not Available,Amazon.com
2025-07-10T03:44:22Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,SCREEN_TOUCH,Amazon.com
2025-07-10T03:43:51Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,Not Available,Amazon.com
2025-07-10T02:26:01Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,SCREEN_TOUCH,Amazon.com
2025-07-10T02:24:56Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,Not Available,Amazon.com
2025-07-10T00:13:27Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,Not Available,Amazon.com
2025-07-10T00:13:27Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,SCREEN_TOUCH,Amazon.com
2025-07-10T00:12:54Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,Not Available,Amazon.com
2025-07-09T21:53:18Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,SCREEN_TOUCH,Amazon.com
2025-07-09T21:52:47Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,Not Available,Amazon.com
2025-07-09T09:43:21Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,Not Available,Amazon.com
2025-07-09T03:21:51Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,Not Available,Amazon.com
2025-07-09T03:21:51Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,SCREEN_TOUCH,Amazon.com
2025-07-09T03:20:57Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,Not Available,Amazon.com
2025-07-09T00:08:07Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,Not Available,Amazon.com
2025-07-08T23:36:59Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,SCREEN_TOUCH,Amazon.com
2025-07-08T23:36:11Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,Not Available,Amazon.com
2025-07-08T22:06:54Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,SCREEN_TOUCH,Amazon.com
2025-07-08T22:06:27Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,Not Available,Amazon.com
2025-07-08T09:43:26Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,Not Available,Amazon.com
2025-07-08T02:40:36Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,SCREEN_TOUCH,Amazon.com
2025-07-08T02:38:58Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,Not Available,Amazon.com
2025-07-08T01:20:52Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,Not Available,Amazon.com
2025-07-08T01:20:52Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,SCREEN_TOUCH,Amazon.com
2025-07-08T01:19:05Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,Not Available,Amazon.com
2025-07-07T09:43:20Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,Not Available,Amazon.com
2025-07-07T05:00:01Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,SCREEN_TOUCH,Amazon.com
2025-07-07T04:13:40Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,Not Available,Amazon.com
2025-07-07T04:13:40Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,SCREEN_TOUCH,Amazon.com
2025-07-07T04:13:06Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,Not Available,Amazon.com
2025-07-06T21:06:06Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,SCREEN_TOUCH,Amazon.com
2025-07-06T21:05:41Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,Not Available,Amazon.com
2025-07-06T19:57:47Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,SCREEN_TOUCH,Amazon.com
2025-07-06T17:56:51Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,Not Available,Amazon.com
2025-07-06T17:56:48Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,SCREEN_TOUCH,Amazon.com
2025-07-06T09:43:24Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,Not Available,Amazon.com
2025-07-06T03:21:51Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,Not Available,Amazon.com
2025-07-06T03:21:51Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,SCREEN_TOUCH,Amazon.com
2025-07-06T03:21:15Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,Not Available,Amazon.com
2025-07-05T17:29:33Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,SCREEN_TOUCH,Amazon.com
2025-07-05T17:29:33Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,Not Available,Amazon.com
2025-07-05T17:29:17Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,Not Available,Amazon.com
2025-07-05T09:43:21Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,Not Available,Amazon.com
2025-07-05T07:27:26Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,Not Available,Amazon.com
2025-07-04T20:51:20Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,SCREEN_TOUCH,Amazon.com
2025-07-04T20:50:51Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,Not Available,Amazon.com
2025-07-04T16:36:15Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,SCREEN_TOUCH,Amazon.com
2025-07-04T16:35:36Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,Not Available,Amazon.com
2025-07-04T09:43:32Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,Not Available,Amazon.com
2025-07-04T02:36:24Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,Not Available,Amazon.com
2025-07-04T02:36:24Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,SCREEN_TOUCH,Amazon.com
2025-07-04T02:35:57Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,Not Available,Amazon.com
2025-07-03T09:43:34Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,Not Available,Amazon.com
2025-07-03T07:05:06Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,Not Available,Amazon.com
2025-07-03T07:04:59Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,Not Available,Amazon.com
2025-07-02T09:43:40Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,Not Available,Amazon.com
2025-07-02T07:55:54Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,Not Available,Amazon.com
2025-07-01T09:43:23Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,Not Available,Amazon.com
2025-07-01T02:37:01Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,SCREEN_TOUCH,Amazon.com
2025-07-01T02:37:01Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,Not Available,Amazon.com
2025-07-01T02:36:53Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,Not Available,Amazon.com
2025-06-30T20:34:20Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,Not Available,Amazon.com
2025-06-30T20:34:20Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,SCREEN_TOUCH,Amazon.com
2025-06-30T20:34:04Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,Not Available,Amazon.com
2025-06-30T09:43:41Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,Not Available,Amazon.com
2025-06-30T08:40:54Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,Not Available,Amazon.com
2025-06-29T09:43:19Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,Not Available,Amazon.com
2025-06-29T08:20:51Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,Not Available,Amazon.com
2025-06-28T20:40:14Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,SCREEN_TOUCH,Amazon.com
2025-06-28T20:39:54Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,Not Available,Amazon.com
2025-06-28T17:01:00Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,SCREEN_TOUCH,Amazon.com
2025-06-28T17:00:02Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,Not Available,Amazon.com
2025-06-28T09:43:20Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,Not Available,Amazon.com
2025-06-28T02:48:19Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,Not Available,Amazon.com
2025-06-28T02:48:19Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,SCREEN_TOUCH,Amazon.com
2025-06-28T02:47:55Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,Not Available,Amazon.com
2025-06-27T22:21:43Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,SCREEN_TOUCH,Amazon.com
2025-06-27T22:21:15Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,Not Available,Amazon.com
2025-06-27T21:50:04Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,Not Available,Amazon.com
2025-06-27T21:50:04Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,SCREEN_TOUCH,Amazon.com
2025-06-27T21:49:55Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,Not Available,Amazon.com
2025-06-27T09:43:41Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,Not Available,Amazon.com
2025-06-27T08:46:04Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,Not Available,Amazon.com
2025-06-26T09:43:21Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,Not Available,Amazon.com
2025-06-26T02:52:59Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,SCREEN_TOUCH,Amazon.com
2025-06-26T02:52:59Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,Not Available,Amazon.com
2025-06-26T02:52:50Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,Not Available,Amazon.com
2025-06-25T22:50:05Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,SCREEN_TOUCH,Amazon.com
2025-06-25T22:49:30Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,Not Available,Amazon.com
2025-06-25T21:53:26Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,SCREEN_TOUCH,Amazon.com
2025-06-25T13:08:16Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,Not Available,Amazon.com
2025-06-25T09:43:13Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,Not Available,Amazon.com
2025-06-25T04:07:57Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,SCREEN_TOUCH,Amazon.com
2025-06-25T04:07:05Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,Not Available,Amazon.com
2025-06-25T03:21:11Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,SCREEN_TOUCH,Amazon.com
2025-06-25T03:20:54Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,Not Available,Amazon.com
2025-06-25T01:08:43Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,Not Available,Amazon.com
2025-06-25T01:08:43Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,SCREEN_TOUCH,Amazon.com
2025-06-25T01:08:14Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,Not Available,Amazon.com
2025-06-24T22:42:59Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,SCREEN_TOUCH,Amazon.com
2025-06-24T22:15:25Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,Not Available,Amazon.com
2025-06-24T09:43:26Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,Not Available,Amazon.com
2025-06-24T05:00:02Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,SCREEN_TOUCH,Amazon.com
2025-06-24T04:40:09Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,Not Available,Amazon.com
2025-06-24T04:14:21Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,SCREEN_TOUCH,Amazon.com
2025-06-24T04:14:21Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,Not Available,Amazon.com
2025-06-24T04:13:51Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,Not Available,Amazon.com
2025-06-23T23:40:08Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,SCREEN_TOUCH,Amazon.com
2025-06-23T23:39:56Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,Not Available,Amazon.com
2025-06-23T09:43:12Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,Not Available,Amazon.com
2025-06-23T00:09:03Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,Not Available,Amazon.com
2025-06-23T00:09:03Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,SCREEN_TOUCH,Amazon.com
2025-06-23T00:07:50Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,Not Available,Amazon.com
2025-06-22T22:26:54Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,SCREEN_TOUCH,Amazon.com
2025-06-22T22:26:31Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,Not Available,Amazon.com
2025-06-22T20:39:43Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,SCREEN_TOUCH,Amazon.com
2025-06-22T20:39:16Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,Not Available,Amazon.com
2025-06-22T17:51:16Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,SCREEN_TOUCH,Amazon.com
2025-06-22T17:51:01Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,Not Available,Amazon.com
2025-06-22T09:43:13Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,Not Available,Amazon.com
2025-06-22T04:01:52Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,SCREEN_TOUCH,Amazon.com
2025-06-22T04:01:39Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,Not Available,Amazon.com
2025-06-22T01:11:15Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,SCREEN_TOUCH,Amazon.com
2025-06-22T01:11:15Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,Not Available,Amazon.com
2025-06-22T01:10:40Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,Not Available,Amazon.com
2025-06-21T22:12:28Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,Not Available,Amazon.com
2025-06-21T21:22:13Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,SCREEN_TOUCH,Amazon.com
2025-06-21T21:21:50Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,Not Available,Amazon.com
2025-06-21T09:43:20Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,Not Available,Amazon.com
2025-06-21T02:41:17Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,SCREEN_TOUCH,Amazon.com
2025-06-21T02:41:10Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,Not Available,Amazon.com
2025-06-21T01:33:33Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,SCREEN_TOUCH,Amazon.com
2025-06-21T01:33:33Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,Not Available,Amazon.com
2025-06-21T01:33:09Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,Not Available,Amazon.com
2025-06-21T01:02:50Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,Not Available,Amazon.com
2025-06-20T23:53:15Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,SCREEN_TOUCH,Amazon.com
2025-06-20T23:52:52Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,Not Available,Amazon.com
2025-06-20T21:35:28Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,SCREEN_TOUCH,Amazon.com
2025-06-20T21:34:55Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,Not Available,Amazon.com
2025-06-20T09:43:33Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,Not Available,Amazon.com
2025-06-20T02:43:11Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,SCREEN_TOUCH,Amazon.com
2025-06-20T02:42:38Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,Not Available,Amazon.com
2025-06-20T01:44:43Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,Not Available,Amazon.com
2025-06-20T01:10:43Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,SCREEN_TOUCH,Amazon.com
2025-06-20T01:10:21Z,G0016T03101203AQ,Ereader,United States,4417610025_release_5.18.1,DEFAULT,deviceAction,Not Available,Amazon.com
