created_timestamp,preferred_marketplace,country,device_family,ASIN,wakeup_reason,time_in_hibernate_ms
2025-06-06T03:27:23Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,63703000
2024-11-14T03:41:17Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,64543000
2024-11-01T03:16:33Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,66882000
2025-04-27T08:43:50Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,12533000
2025-02-26T23:53:24Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,42061000
2025-05-30T01:19:34Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,56023000
2024-11-09T07:59:29Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,80055000
2025-07-21T14:21:59Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,16458000
2025-03-12T22:25:07Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,45571000
2025-07-28T03:25:38Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,25385000
2024-09-14T02:56:22Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,65194000
2025-07-23T21:46:36Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,43057000
2025-07-20T08:45:52Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,15913000
2025-05-04T18:33:25Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,31581000
2025-07-12T08:29:22Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,13015000
2024-10-29T07:26:52Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,12165000
2025-03-05T03:16:52Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,1003000
2024-09-25T03:55:50Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,14122000
2025-02-20T00:18:57Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,1569000
2024-08-08T07:04:00Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for Periodical download,8775000
2025-05-22T13:40:36Z,www.amazon.com,US,Kindle E-reader,Not Available,USB plug in,14133000
2024-09-10T08:06:07Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,11892000
2024-08-14T21:54:39Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,46609000
2024-10-05T07:40:49Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,7994000
2025-02-21T22:52:38Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,47244000
2025-03-10T23:04:36Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,47472000
2025-08-01T21:01:49Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,40597000
2025-03-10T08:25:29Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,9548000
2025-03-07T22:16:51Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,45094000
2025-07-30T13:47:20Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,14427000
2025-04-17T03:39:36Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,64463000
2025-01-06T22:53:47Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,47324000
2024-11-20T04:05:54Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,65553000
2025-04-30T07:34:05Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,8706000
2025-04-05T07:54:52Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,79245000
2025-01-26T21:52:01Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,7771000
2025-05-15T22:24:33Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,45559000
2024-12-31T04:41:58Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,23345000
2025-01-30T08:05:36Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,7571000
2025-05-02T03:03:21Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,62306000
2025-01-06T04:08:11Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,7874000
2025-07-09T07:41:36Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,10191000
2025-05-26T07:23:15Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,77771000
2025-03-05T07:09:16Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,8805000
2025-05-23T04:03:17Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,8231000
2024-08-29T07:03:54Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for Periodical download,8753000
2025-04-22T08:51:21Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,10588000
2025-06-23T00:07:42Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,1114000
2024-11-17T04:16:03Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,66647000
2024-10-01T23:29:48Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,53256000
2024-09-02T17:38:43Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,4392000
2025-01-04T20:06:35Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,37284000
2024-10-04T04:00:08Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,14591000
2025-05-01T01:11:42Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,1548000
2024-10-24T21:36:03Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,45946000
2025-06-20T21:34:47Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,42570000
2024-12-20T20:14:49Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,37739000
2025-03-16T08:47:14Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,13639000
2025-03-19T02:57:57Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,61438000
2024-10-30T20:25:55Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,42289000
2025-07-18T16:30:23Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,24314000
2024-12-17T05:28:15Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,70772000
2025-01-16T21:42:48Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,42586000
2025-03-20T04:01:24Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,18657000
2024-09-15T08:33:12Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,14487000
2025-05-31T20:53:52Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,16021000
2025-06-25T01:08:06Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,2641000
2025-07-05T09:43:13Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for Periodical download,8031000
2025-03-06T04:04:59Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,4922000
2024-12-07T21:11:01Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,5562000
2025-06-22T17:50:53Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,29155000
2024-08-12T02:14:29Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,62837000
2025-07-18T03:21:36Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,18017000
2025-06-16T02:54:12Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,16670000
2024-09-02T07:05:17Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for Periodical download,37086000
2025-01-03T08:54:58Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,7416000
2024-12-07T06:22:36Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,25131000
2025-05-27T07:38:59Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,21287000
2025-07-08T08:45:35Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,15765000
2025-02-24T08:36:43Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,8197000
2025-04-19T08:16:36Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,81072000
2024-12-12T02:57:18Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,13088000
2024-08-24T16:52:33Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,29035000
2025-07-15T03:50:16Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,9973000
2025-07-10T00:12:45Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,2401000
2024-09-15T02:52:34Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,65430000
2025-01-05T04:46:37Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,26340000
2025-05-21T23:31:35Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,1602000
2025-07-31T03:11:41Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,5418000
2025-03-12T08:36:28Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,14604000
2024-10-02T21:37:05Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,46171000
2025-01-15T05:10:17Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,69896000
2025-03-05T00:58:17Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,54778000
2025-01-23T08:52:49Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,7513000
2025-07-27T18:29:11Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,31405000
2024-09-09T23:12:52Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,51794000
2025-06-21T21:21:42Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,41798000
2024-09-12T22:07:11Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,47600000
2024-12-11T21:57:19Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,43920000
2024-12-23T05:10:06Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,69418000
2025-02-26T04:02:31Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,14316000
2025-05-07T08:11:23Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,28764000
2024-10-29T02:39:04Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,64634000
2024-09-12T07:24:28Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,13719000
2024-10-03T01:32:35Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,8019000
2025-05-22T07:41:09Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,9624000
2025-02-20T21:50:15Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,43000000
2025-03-25T21:54:07Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,43727000
2025-04-03T02:27:13Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,59558000
2025-06-06T07:19:13Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,8545000
2025-06-25T08:00:44Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,9693000
2025-07-29T02:24:21Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,8196000
2025-02-09T05:36:29Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,71474000
2024-10-21T22:16:03Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,48847000
2025-01-18T18:22:06Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,31014000
2025-08-02T17:27:23Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,27628000
2025-02-15T09:43:29Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for Periodical download,9269000
2025-06-17T21:57:41Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,43849000
2024-11-06T14:28:30Z,www.amazon.com,US,Kindle E-reader,Not Available,USB plug in,16996000
2024-12-15T03:25:48Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,28181000
2024-12-13T22:56:55Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,47015000
2025-07-13T16:19:34Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,23564000
2024-11-06T08:07:21Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,7808000
2025-01-09T05:16:08Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,70254000
2025-06-26T07:24:11Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,11531000
2025-02-18T22:02:30Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,25454000
2024-08-29T21:29:48Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,47232000
2025-02-18T00:34:33Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,53379000
2025-06-14T02:41:39Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,60995000
2025-03-29T08:56:53Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,83498000
2025-04-23T02:56:00Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,51945000
2025-06-24T04:13:43Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,10419000
2024-10-22T03:00:42Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,11875000
2024-11-18T03:57:13Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,65510000
2025-01-19T21:11:14Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,1560000
2025-01-31T02:10:34Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,59122000
2025-01-17T18:42:45Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,32240000
2025-01-24T21:20:06Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,41693000
2025-03-09T12:09:22Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,8086000
2025-03-22T07:47:04Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,11163000
2025-06-15T00:42:24Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,20400000
2024-12-15T07:12:53Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,7719000
2025-01-07T09:43:24Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for Periodical download,7938000
2024-12-20T08:31:23Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,81968000
2025-05-20T07:39:53Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,9326000
2025-05-05T03:15:10Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,1143000
2025-06-30T20:33:55Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,38859000
2024-08-13T21:30:21Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,45629000
2024-10-22T21:54:09Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,47526000
2025-06-21T07:05:58Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,8156000
2025-06-19T02:36:25Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,10850000
2025-03-08T21:02:30Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,40636000
2024-08-16T20:51:44Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,48008000
2025-06-13T07:16:45Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,9553000
2025-04-07T07:15:56Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,10252000
2025-04-04T07:29:39Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,78227000
2024-12-02T20:57:16Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,40315000
2025-04-30T00:24:23Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,52755000
2024-11-24T21:56:35Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,43877000
2024-11-28T08:54:01Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,13834000
2024-09-13T00:28:37Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,1163000
2024-10-19T07:12:29Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,11457000
2025-02-21T04:49:57Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,19648000
2025-07-19T21:54:41Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,2102000
2024-11-10T09:43:37Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for Periodical download,86287000
2025-03-11T03:58:04Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,13034000
2025-06-15T19:22:01Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,1761000
2025-05-19T07:15:44Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,7345000
2025-01-31T23:29:46Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,49009000
2025-07-25T08:05:38Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,11770000
2025-04-28T03:21:39Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,63389000
2024-12-06T03:50:49Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,65137000
2025-01-28T05:22:03Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,8628000
2024-12-18T07:21:53Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,24371000
2025-07-01T02:36:44Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,16470000
2025-06-15T17:29:28Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,27867000
2024-09-09T08:40:23Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for Periodical download,16248000
2025-01-21T23:10:24Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,48215000
2025-06-11T22:26:53Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,45692000
2025-04-05T17:29:17Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,27835000
2025-02-19T05:20:00Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,21200000
2025-04-03T08:04:20Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,15159000
2025-04-14T08:35:18Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,10415000
2024-11-08T08:50:24Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,8554000
2025-04-15T03:46:34Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,12051000
2025-02-25T04:41:01Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,16659000
2024-10-06T20:49:49Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,43151000
2025-01-05T18:46:37Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,2165000
2025-07-14T22:16:38Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,45103000
2024-12-18T21:04:48Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,40685000
2025-02-19T09:43:19Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for Periodical download,7456000
2025-07-25T03:23:58Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,63417000
2025-01-23T04:13:05Z,www.amazon.com,US,Kindle E-reader,Not Available,Power button pressed,3636000
2025-04-12T08:08:50Z,www.amazon.com,US,Kindle E-reader,Not Available,Wakeup for ad rotation,11431000
2025-05-06T11:27:15Z,www.amazon.com,US,Kindle E-reader,Not Available,USB plug in,6123000
