created_timestamp,preferred_marketplace,country,device_family,ASIN,ads_or_recommendations_type,ads_or_recommendations_asin,ad_or_recommendation_location,ad_or_recommendation_position
2024-03-28T21:34:40Z,www.amazon.com,US,Kindle E-reader,B0BTZRQHJM,Recommended for You Recommendation,B0BTX6JH7S,Lockscreen,Lockscreen
2023-11-14T02:42:27Z,www.amazon.com,US,Kindle E-reader,B006CUDDUG,Recommended for You Recommendation,B0B7R4Q5DJ,Lockscreen,Lockscreen
2024-07-25T01:17:43Z,www.amazon.com,US,Kindle E-reader,B0C7729CF8,More by Author Recommendation,B0C7729CF8,Lockscreen,Lockscreen
2024-05-27T23:06:37Z,www.amazon.com,US,Kindle E-reader,B0CJ9TSSYB,More by Author Recommendation,B0CJ9TSSYB,Lockscreen,Lockscreen
2023-10-03T07:13:53Z,www.amazon.com,US,Kindle E-reader,B0BP66G6B7,Recommended for You Recommendation,B07GNVL9VT,Lockscreen,Lockscreen
2024-01-04T04:24:01Z,www.amazon.com,US,Kindle E-reader,B0B7R4Q5DJ,More by Author Recommendation,B004IYJEDI,Lockscreen,Lockscreen
2023-10-01T02:57:28Z,www.amazon.com,US,Kindle E-reader,B0BQLKNTYR,More by Author Recommendation,B0BJNKTFGH,Lockscreen,Lockscreen
2023-12-30T06:55:33Z,www.amazon.com,US,Kindle E-reader,Not Available,More by Author Recommendation,B0C2MYN135,Lockscreen,Lockscreen
2023-10-29T08:31:10Z,www.amazon.com,US,Kindle E-reader,B0BKH7G2X8,Recommended for You Recommendation,B0B7R4Q5DJ,Lockscreen,Lockscreen
2024-01-16T02:17:01Z,www.amazon.com,US,Kindle E-reader,Not Available,Recommended for You Recommendation,B0B96CSYZD,Lockscreen,Lockscreen
2023-11-28T07:58:09Z,www.amazon.com,US,Kindle E-reader,B0BR511292,Recommended for You Recommendation,B09XM5F94C,Lockscreen,Lockscreen
2024-03-16T03:36:49Z,www.amazon.com,US,Kindle E-reader,B0BPNP7YQB,More by Author Recommendation,B06XJXKT3X,Lockscreen,Lockscreen
2023-12-01T21:29:36Z,www.amazon.com,US,Kindle E-reader,B0C5LRCM2F,Recommended for You Recommendation,B08CR6J7XN,Lockscreen,Lockscreen
2024-01-02T04:21:21Z,www.amazon.com,US,Kindle E-reader,B0B7R4Q5DJ,Recommended for You Recommendation,B0BKJJR25K,Lockscreen,Lockscreen
2023-08-06T07:22:56Z,www.amazon.com,US,Kindle E-reader,B0BG13PH57,More by Author Recommendation,B00TYTGJ08,Lockscreen,Lockscreen
2023-10-23T21:47:58Z,www.amazon.com,US,Kindle E-reader,B09BV2JNWV,Recommended for You Recommendation,B0BWGJ8WQB,Lockscreen,Lockscreen
2023-09-11T08:38:36Z,www.amazon.com,US,Kindle E-reader,B0BKKVQPLB,Recommended for You Recommendation,B09VL96P7G,Lockscreen,Lockscreen
2023-10-12T07:22:26Z,www.amazon.com,US,Kindle E-reader,B09RMQJCZJ,Recommended for You Recommendation,B0C3MZMS4Z,Lockscreen,Lockscreen
2024-01-19T22:40:55Z,www.amazon.com,US,Kindle E-reader,B0BL6271NP,Recommended for You Recommendation,B0BDMPQ2FC,Lockscreen,Lockscreen
2023-11-02T08:42:16Z,www.amazon.com,US,Kindle E-reader,B07CWDMQ45,Recommended for You Recommendation,B0BJSGV831,Lockscreen,Lockscreen
2023-08-31T21:34:20Z,www.amazon.com,US,Kindle E-reader,B092T947PJ,More by Author Recommendation,B092T947PJ,Lockscreen,Lockscreen
2024-01-15T04:41:22Z,www.amazon.com,US,Kindle E-reader,B07WG8L7WC,Recommended for You Recommendation,B0BPNP7YQB,Lockscreen,Lockscreen
2023-12-20T06:03:35Z,www.amazon.com,US,Kindle E-reader,Not Available,Recommended for You Recommendation,B0BPNP7YQB,Lockscreen,Lockscreen
2023-11-25T08:11:35Z,www.amazon.com,US,Kindle E-reader,Not Available,More by Author Recommendation,B09YRR8DB6,Lockscreen,Lockscreen
2023-12-02T06:35:40Z,www.amazon.com,US,Kindle E-reader,B0C5LRCM2F,Recommended for You Recommendation,B0B7R4Q5DJ,Lockscreen,Lockscreen
2024-07-03T02:26:32Z,www.amazon.com,US,Kindle E-reader,C36A14E8EC2F4079AD3377ED35C616AE,,,Lockscreen,Lockscreen
2023-10-12T04:43:19Z,www.amazon.com,US,Kindle E-reader,B0CBW58P3J,More by Author Recommendation,B0BHY38ZPH,Lockscreen,Lockscreen
2024-05-25T07:04:07Z,www.amazon.com,US,Kindle E-reader,B0CJ9TSSYB,More by Author Recommendation,B015XAEXPO,Lockscreen,Lockscreen
2023-10-06T20:41:31Z,www.amazon.com,US,Kindle E-reader,B0BP66G6B7,Recommended for You Recommendation,B0B7R4Q5DJ,Lockscreen,Lockscreen
2023-12-05T01:50:48Z,www.amazon.com,US,Kindle E-reader,B0C5LRCM2F,Recommended for You Recommendation,B0BBC9K8C3,Lockscreen,Lockscreen
2024-06-14T04:38:34Z,www.amazon.com,US,Kindle E-reader,B0BWGKNK7G,More by Author Recommendation,B0BWGKNK7G,Lockscreen,Lockscreen
2023-12-13T22:36:53Z,www.amazon.com,US,Kindle E-reader,B0B9SN8K6H,Recommended for You Recommendation,B0B7R4Q5DJ,Lockscreen,Lockscreen
2024-02-11T07:21:05Z,www.amazon.com,US,Kindle E-reader,B0B72HGHW8,Recommended for You Recommendation,B0C1X8JHZ2,Lockscreen,Lockscreen
2024-04-27T07:09:17Z,www.amazon.com,US,Kindle E-reader,B0C772ZLMQ,More by Author Recommendation,B09PGCJQSK,Lockscreen,Lockscreen
2024-05-05T21:33:03Z,www.amazon.com,US,Kindle E-reader,B0C4PX8RD7,More by Author Recommendation,B0C4PX8RD7,Lockscreen,Lockscreen
2024-02-11T21:31:42Z,www.amazon.com,US,Kindle E-reader,B0BDMPQ2FC,Recommended for You Recommendation,B0BBC9K8C3,Lockscreen,Lockscreen
2024-03-20T07:59:09Z,www.amazon.com,US,Kindle E-reader,B0BWGKNK7G,More by Author Recommendation,B001FA0MG6,Lockscreen,Lockscreen
2024-03-09T05:30:28Z,www.amazon.com,US,Kindle E-reader,B0BJP5QFFM,Recommended for You Recommendation,B0C1X8JHZ2,Lockscreen,Lockscreen
2023-10-06T07:58:43Z,www.amazon.com,US,Kindle E-reader,B0BP66G6B7,Recommended for You Recommendation,B0BQGJDHG5,Lockscreen,Lockscreen
2024-07-13T05:09:00Z,www.amazon.com,US,Kindle E-reader,2C4B5A07F41247DAAF830F1590836876,,B0CCYYGKFM,Lockscreen,Lockscreen
2023-12-31T07:51:48Z,www.amazon.com,US,Kindle E-reader,Not Available,More by Author Recommendation,B08BYCWK6T,Lockscreen,Lockscreen
2024-07-03T03:19:24Z,www.amazon.com,US,Kindle E-reader,C36A14E8EC2F4079AD3377ED35C616AE,,,Lockscreen,Lockscreen
2023-12-11T17:22:20Z,www.amazon.com,US,Kindle E-reader,B0BR511292,Recommended for You Recommendation,B0BBC9K8C3,Lockscreen,Lockscreen
2024-04-30T07:04:01Z,www.amazon.com,US,Kindle E-reader,B092T8QDYW,Recommended for You Recommendation,B0BBC9K8C3,Lockscreen,Lockscreen
2023-09-23T07:42:40Z,www.amazon.com,US,Kindle E-reader,B0BQLKNTYR,More by Author Recommendation,B0BTVBH6G3,Lockscreen,Lockscreen
2023-09-03T19:57:25Z,www.amazon.com,US,Kindle E-reader,B092T947PJ,More by Author Recommendation,B0BHY38ZPH,Lockscreen,Lockscreen
2024-06-10T08:06:39Z,www.amazon.com,US,Kindle E-reader,B0B3Y9JVMK,More by Author Recommendation,B015XAEXPO,Lockscreen,Lockscreen
2024-06-09T04:08:22Z,www.amazon.com,US,Kindle E-reader,Not Available,More by Author Recommendation,B004VSV7FY,Lockscreen,Lockscreen
2024-07-14T04:38:37Z,www.amazon.com,US,Kindle E-reader,2C4B5A07F41247DAAF830F1590836876,,,Lockscreen,Lockscreen
2024-05-27T01:23:58Z,www.amazon.com,US,Kindle E-reader,B0CJ9TSSYB,More by Author Recommendation,B004VSV7FY,Lockscreen,Lockscreen
2024-05-20T07:04:10Z,www.amazon.com,US,Kindle E-reader,B081914PR7,Recommended for You Recommendation,B0BTX6JH7S,Lockscreen,Lockscreen
2024-05-21T07:04:09Z,www.amazon.com,US,Kindle E-reader,B081914PR7,Recommended for You Recommendation,B0C7729CF8,Lockscreen,Lockscreen
2024-06-01T04:32:13Z,www.amazon.com,US,Kindle E-reader,B09X34KMRM,More by Author Recommendation,B015XFK4ZC,Lockscreen,Lockscreen
2023-11-30T05:05:55Z,www.amazon.com,US,Kindle E-reader,B0BR511292,Recommended for You Recommendation,B0BR4YVRSD,Lockscreen,Lockscreen
2024-04-23T03:58:12Z,www.amazon.com,US,Kindle E-reader,B0C772ZLMQ,Recommended for You Recommendation,B07K5YV7TD,Lockscreen,Lockscreen
2023-11-04T07:13:17Z,www.amazon.com,US,Kindle E-reader,B0BPX7SF89,Recommended for You Recommendation,B0B7R4Q5DJ,Lockscreen,Lockscreen
2024-05-25T04:54:10Z,www.amazon.com,US,Kindle E-reader,B0CJ9TSSYB,More by Author Recommendation,B004VSV7FY,Lockscreen,Lockscreen
2023-09-22T08:42:23Z,www.amazon.com,US,Kindle E-reader,B0BQLKNTYR,More by Author Recommendation,B0072MRGYM,Lockscreen,Lockscreen
2024-03-30T04:36:04Z,www.amazon.com,US,Kindle E-reader,B008J2G5Y6,Recommended for You Recommendation,B0BNM9DGT5,Lockscreen,Lockscreen
2024-01-01T19:05:25Z,www.amazon.com,US,Kindle E-reader,B0B7R4Q5DJ,Recommended for You Recommendation,B0BDMPQ2FC,Lockscreen,Lockscreen
2023-09-28T12:58:25Z,www.amazon.com,US,Kindle E-reader,B0BJNKTFGH,More by Author Recommendation,B0BJNKTFGH,Lockscreen,Lockscreen
2023-08-08T03:45:53Z,www.amazon.com,US,Kindle E-reader,B0BG13PH57,Recommended for You Recommendation,B0BC1VWQN1,Lockscreen,Lockscreen
2024-06-29T04:49:54Z,www.amazon.com,US,Kindle E-reader,9AB16AE6EC24449DBFB06E5EB1561B67,More by Author Recommendation,B07ZKN475X,Lockscreen,Lockscreen
2024-03-29T23:11:06Z,www.amazon.com,US,Kindle E-reader,B0BTZRQHJM,More by Author Recommendation,B0BTZRQHJM,Lockscreen,Lockscreen
2024-04-18T17:13:44Z,www.amazon.com,US,Kindle E-reader,B0BJSGV831,Recommended for You Recommendation,B0BHTPR5BK,Lockscreen,Lockscreen
2024-06-06T07:04:11Z,www.amazon.com,US,Kindle E-reader,B0BWGKNK7G,More by Author Recommendation,B015XAEXPO,Lockscreen,Lockscreen
2024-07-04T07:52:27Z,www.amazon.com,US,Kindle E-reader,C36A14E8EC2F4079AD3377ED35C616AE,,,Lockscreen,Lockscreen
2023-12-08T08:11:27Z,www.amazon.com,US,Kindle E-reader,B0C5LRCM2F,Recommended for You Recommendation,B0B7R4Q5DJ,Lockscreen,Lockscreen
2023-08-22T07:23:58Z,www.amazon.com,US,Kindle E-reader,B08T6CL58V,Recommended for You Recommendation,B0B7R4Q5DJ,Lockscreen,Lockscreen
2024-02-12T07:26:52Z,www.amazon.com,US,Kindle E-reader,B0BDMPQ2FC,Recommended for You Recommendation,B0BT923QQC,Lockscreen,Lockscreen
2023-08-12T04:07:57Z,www.amazon.com,US,Kindle E-reader,B08T6CL58V,More by Author Recommendation,B000GCFX6S,Lockscreen,Lockscreen
2024-07-26T07:33:21Z,www.amazon.com,US,Kindle E-reader,B0CH1NHWNW,More by Author Recommendation,B0C7729CF8,Lockscreen,Lockscreen
2023-07-30T12:56:37Z,www.amazon.com,US,Kindle E-reader,B084G9Z5C3,Recommended for You Recommendation,B0BGPQCQS7,Lockscreen,Lockscreen
2023-08-28T18:24:28Z,www.amazon.com,US,Kindle E-reader,B093R2CP2V,Recommended for You Recommendation,B0BJSGV831,Lockscreen,Lockscreen
2023-08-28T19:10:33Z,www.amazon.com,US,Kindle E-reader,B093R2CP2V,Recommended for You Recommendation,B0B7R4Q5DJ,Lockscreen,Lockscreen
2023-11-03T21:17:07Z,www.amazon.com,US,Kindle E-reader,B0BPX7SF89,Recommended for You Recommendation,B0BTVBNBPS,Lockscreen,Lockscreen
2023-11-15T06:07:03Z,www.amazon.com,US,Kindle E-reader,Not Available,Recommended for You Recommendation,B0BTX6JH7S,Lockscreen,Lockscreen
2023-11-30T08:11:29Z,www.amazon.com,US,Kindle E-reader,B0BR511292,Recommended for You Recommendation,B0BT5S2VSS,Lockscreen,Lockscreen
2024-07-05T04:19:08Z,www.amazon.com,US,Kindle E-reader,C36A14E8EC2F4079AD3377ED35C616AE,,,Lockscreen,Lockscreen
2024-07-24T20:41:43Z,www.amazon.com,US,Kindle E-reader,B0C7729CF8,More by Author Recommendation,B0C7729CF8,Lockscreen,Lockscreen
2024-07-19T21:31:22Z,www.amazon.com,US,Kindle E-reader,B0C7729CF8,,,Lockscreen,Lockscreen
2023-08-20T08:12:00Z,www.amazon.com,US,Kindle E-reader,B08T6CL58V,Recommended for You Recommendation,B0BPNP7YQB,Lockscreen,Lockscreen
2024-06-21T07:04:05Z,www.amazon.com,US,Kindle E-reader,9AB16AE6EC24449DBFB06E5EB1561B67,More by Author Recommendation,B07ZKN475X,Lockscreen,Lockscreen
2023-09-04T07:43:00Z,www.amazon.com,US,Kindle E-reader,B0BLY7J9DC,Recommended for You Recommendation,B0BGPQCQS7,Lockscreen,Lockscreen
2023-08-09T07:26:35Z,www.amazon.com,US,Kindle E-reader,B0BL126WSH,More by Author Recommendation,B00TYTGJ08,Lockscreen,Lockscreen
2023-10-13T08:06:40Z,www.amazon.com,US,Kindle E-reader,B09BV2JNWV,Recommended for You Recommendation,B0BZ3G72ST,Lockscreen,Lockscreen
2023-10-12T05:51:45Z,www.amazon.com,US,Kindle E-reader,B0CBW58P3J,Recommended for You Recommendation,B0B7R4Q5DJ,Lockscreen,Lockscreen
2024-03-28T17:05:34Z,www.amazon.com,US,Kindle E-reader,B0BTZRQHJM,Recommended for You Recommendation,B0BXTB6HSN,Lockscreen,Lockscreen
2024-05-22T22:22:35Z,www.amazon.com,US,Kindle E-reader,B07QN87LQB,More by Author Recommendation,B015XAEXPO,Lockscreen,Lockscreen
2024-02-03T07:03:49Z,www.amazon.com,US,Kindle E-reader,B0C592RHNC,Recommended for You Recommendation,B0BPNP7YQB,Lockscreen,Lockscreen
2024-06-27T08:06:01Z,www.amazon.com,US,Kindle E-reader,9AB16AE6EC24449DBFB06E5EB1561B67,More by Author Recommendation,B07ZKN475X,Lockscreen,Lockscreen
2024-05-30T04:09:36Z,www.amazon.com,US,Kindle E-reader,B0CDKLBD2W,More by Author Recommendation,B004VSV7FY,Lockscreen,Lockscreen
2024-04-03T00:19:50Z,www.amazon.com,US,Kindle E-reader,B008J2G5Y6,Recommended for You Recommendation,B07ZJGB4DP,Lockscreen,Lockscreen
2024-02-21T05:13:59Z,www.amazon.com,US,Kindle E-reader,B0044781ZQ,Recommended for You Recommendation,B0BKJJR25K,Lockscreen,Lockscreen
2024-05-21T21:47:15Z,www.amazon.com,US,Kindle E-reader,Not Available,Recommended for You Recommendation,B0C8MGS6GR,Lockscreen,Lockscreen
2023-10-04T01:22:56Z,www.amazon.com,US,Kindle E-reader,B0BP66G6B7,More by Author Recommendation,B0BHY38ZPH,Lockscreen,Lockscreen
2024-01-23T05:09:40Z,www.amazon.com,US,Kindle E-reader,B0BJSGV831,More by Author Recommendation,B0BH4QWM85,Lockscreen,Lockscreen
2024-02-05T07:38:19Z,www.amazon.com,US,Kindle E-reader,B0C7RK8P8K,Recommended for You Recommendation,B0BBC9K8C3,Lockscreen,Lockscreen
2023-09-10T08:40:59Z,www.amazon.com,US,Kindle E-reader,B0BKKVQPLB,Recommended for You Recommendation,B015VACH54,Lockscreen,Lockscreen
2023-10-03T03:20:49Z,www.amazon.com,US,Kindle E-reader,B0BP66G6B7,Recommended for You Recommendation,B0B7R4Q5DJ,Lockscreen,Lockscreen
2023-11-29T08:11:27Z,www.amazon.com,US,Kindle E-reader,B0BR511292,Recommended for You Recommendation,B0B7R4Q5DJ,Lockscreen,Lockscreen
2024-07-01T22:36:58Z,www.amazon.com,US,Kindle E-reader,C36A14E8EC2F4079AD3377ED35C616AE,,B09XR43SD3,Lockscreen,Lockscreen
2023-12-19T05:41:29Z,www.amazon.com,US,Kindle E-reader,B0B399L6KP,More by Author Recommendation,B0BQGHJM5L,Lockscreen,Lockscreen
2024-01-01T10:23:30Z,www.amazon.com,US,Kindle E-reader,B0B7R4Q5DJ,More by Author Recommendation,B09T9D8QY7,Lockscreen,Lockscreen
2023-10-03T02:56:42Z,www.amazon.com,US,Kindle E-reader,B0BP66G6B7,Recommended for You Recommendation,B0BPNP7YQB,Lockscreen,Lockscreen
2024-02-13T02:26:34Z,www.amazon.com,US,Kindle E-reader,B0BDMPQ2FC,Recommended for You Recommendation,B0BBC9K8C3,Lockscreen,Lockscreen
2024-06-06T22:31:43Z,www.amazon.com,US,Kindle E-reader,B0B3Y9JVMK,More by Author Recommendation,B015XAEWCI,Lockscreen,Lockscreen
2023-12-01T08:11:26Z,www.amazon.com,US,Kindle E-reader,B0BR511292,Recommended for You Recommendation,B08T5V9YBK,Lockscreen,Lockscreen
2023-08-22T22:06:01Z,www.amazon.com,US,Kindle E-reader,B08T6CL58V,Recommended for You Recommendation,B0BH4L25VD,Lockscreen,Lockscreen
2023-09-18T08:11:47Z,www.amazon.com,US,Kindle E-reader,B0BTVBH6G3,Recommended for You Recommendation,B0B7R4Q5DJ,Lockscreen,Lockscreen
2024-01-29T08:11:25Z,www.amazon.com,US,Kindle E-reader,B0C3C886FY,Recommended for You Recommendation,B0BHTPR5BK,Lockscreen,Lockscreen
2024-03-30T01:43:02Z,www.amazon.com,US,Kindle E-reader,B0BTZRQHJM,Recommended for You Recommendation,B0C1X61S1F,Lockscreen,Lockscreen
2024-01-13T05:30:23Z,www.amazon.com,US,Kindle E-reader,B08TF1VTGX,Recommended for You Recommendation,B0BKJJR25K,Lockscreen,Lockscreen
2024-05-31T04:47:37Z,www.amazon.com,US,Kindle E-reader,B09X34KMRM,More by Author Recommendation,B004VSV7FY,Lockscreen,Lockscreen
2024-01-02T08:11:25Z,www.amazon.com,US,Kindle E-reader,B0B7R4Q5DJ,Recommended for You Recommendation,B003XT606S,Lockscreen,Lockscreen
2023-10-08T07:37:18Z,www.amazon.com,US,Kindle E-reader,B0BBC9K8C3,Recommended for You Recommendation,B0BNM9DGT5,Lockscreen,Lockscreen
2024-01-09T21:23:18Z,www.amazon.com,US,Kindle E-reader,B000JMKNV0,Recommended for You Recommendation,B0BKJJR25K,Lockscreen,Lockscreen
2023-08-15T07:48:52Z,www.amazon.com,US,Kindle E-reader,B08T6CL58V,More by Author Recommendation,B000GCFX6S,Lockscreen,Lockscreen
2024-01-25T02:05:15Z,www.amazon.com,US,Kindle E-reader,B0BJSGV831,Recommended for You Recommendation,B0BDMPQ2FC,Lockscreen,Lockscreen
2023-10-16T07:05:00Z,www.amazon.com,US,Kindle E-reader,B09BV2JNWV,More by Author Recommendation,B0BHY38ZPH,Lockscreen,Lockscreen
2023-08-04T04:38:28Z,www.amazon.com,US,Kindle E-reader,B0BH4QWM85,Recommended for You Recommendation,B0B7R4Q5DJ,Lockscreen,Lockscreen
2024-05-27T04:09:00Z,www.amazon.com,US,Kindle E-reader,B0CJ9TSSYB,More by Author Recommendation,B015XAEXPO,Lockscreen,Lockscreen
2023-12-09T08:11:29Z,www.amazon.com,US,Kindle E-reader,B0C5LRCM2F,Recommended for You Recommendation,B0BR4YVRSD,Lockscreen,Lockscreen
2024-07-05T07:19:29Z,www.amazon.com,US,Kindle E-reader,C36A14E8EC2F4079AD3377ED35C616AE,,,Lockscreen,Lockscreen
2023-12-07T22:08:55Z,www.amazon.com,US,Kindle E-reader,B0C5LRCM2F,Recommended for You Recommendation,B0BBC9K8C3,Lockscreen,Lockscreen
2024-06-04T02:11:20Z,www.amazon.com,US,Kindle E-reader,B09X34KMRM,More by Author Recommendation,B015XAEWCI,Lockscreen,Lockscreen
2023-11-02T03:35:55Z,www.amazon.com,US,Kindle E-reader,B07CWDMQ45,Recommended for You Recommendation,B0B7R4Q5DJ,Lockscreen,Lockscreen
2024-02-01T22:45:46Z,www.amazon.com,US,Kindle E-reader,B0C592RHNC,Recommended for You Recommendation,B0BPNP7YQB,Lockscreen,Lockscreen
2023-08-21T08:42:40Z,www.amazon.com,US,Kindle E-reader,B08T6CL58V,More by Author Recommendation,B09F5TTB2G,Lockscreen,Lockscreen
2024-01-31T07:03:10Z,www.amazon.com,US,Kindle E-reader,B0C592RHNC,Recommended for You Recommendation,B0BHTPR5BK,Lockscreen,Lockscreen
2024-07-30T22:08:37Z,www.amazon.com,US,Kindle E-reader,9CF67106DC3A4A8F90A685EE6DAA2B9F,More by Author Recommendation,B0C7729CF8,Lockscreen,Lockscreen
2023-11-28T05:45:42Z,www.amazon.com,US,Kindle E-reader,B0BR511292,Recommended for You Recommendation,B0BR4YVRSD,Lockscreen,Lockscreen
2024-01-24T08:11:28Z,www.amazon.com,US,Kindle E-reader,B0BJSGV831,Recommended for You Recommendation,B0BBC9K8C3,Lockscreen,Lockscreen
2024-07-07T05:38:14Z,www.amazon.com,US,Kindle E-reader,C36A14E8EC2F4079AD3377ED35C616AE,,,Lockscreen,Lockscreen
2023-12-22T18:54:49Z,www.amazon.com,US,Kindle E-reader,B09Y467GZY,Recommended for You Recommendation,B0BPNP7YQB,Lockscreen,Lockscreen
2024-07-11T03:38:29Z,www.amazon.com,US,Kindle E-reader,2C4B5A07F41247DAAF830F1590836876,,,Lockscreen,Lockscreen
2024-04-02T21:24:55Z,www.amazon.com,US,Kindle E-reader,B008J2G5Y6,More by Author Recommendation,B08LDWY46J,Lockscreen,Lockscreen
2024-01-05T21:37:20Z,www.amazon.com,US,Kindle E-reader,B0B7R4Q5DJ,More by Author Recommendation,B004IYJEDI,Lockscreen,Lockscreen
2024-07-07T16:23:28Z,www.amazon.com,US,Kindle E-reader,C36A14E8EC2F4079AD3377ED35C616AE,,,Lockscreen,Lockscreen
2024-04-19T03:46:24Z,www.amazon.com,US,Kindle E-reader,B0BJSGV831,Recommended for You Recommendation,B0C7729CF8,Lockscreen,Lockscreen
2024-05-08T22:43:22Z,www.amazon.com,US,Kindle E-reader,Not Available,Recommended for You Recommendation,B0BBC9K8C3,Lockscreen,Lockscreen
2024-01-27T15:41:26Z,www.amazon.com,US,Kindle E-reader,B0C3C886FY,More by Author Recommendation,B0BWV9LM3J,Lockscreen,Lockscreen
2023-12-25T05:17:19Z,www.amazon.com,US,Kindle E-reader,B09Y467GZY,More by Author Recommendation,B0C2MYN135,Lockscreen,Lockscreen
2024-07-01T21:30:04Z,www.amazon.com,US,Kindle E-reader,Not Available,,,Lockscreen,Lockscreen
2023-12-12T05:21:58Z,www.amazon.com,US,Kindle E-reader,B0C5LRCM2F,Recommended for You Recommendation,B0BJSGV831,Lockscreen,Lockscreen
2024-04-01T08:05:53Z,www.amazon.com,US,Kindle E-reader,B007RMYE9M,More by Author Recommendation,B08LDWY46J,Lockscreen,Lockscreen
2024-01-09T07:11:58Z,www.amazon.com,US,Kindle E-reader,B000JMKNV0,Recommended for You Recommendation,B0BDMPQ2FC,Lockscreen,Lockscreen
2024-06-08T01:01:58Z,www.amazon.com,US,Kindle E-reader,B0B3Y9JVMK,More by Author Recommendation,B015XAEXPO,Lockscreen,Lockscreen
2023-12-15T17:37:34Z,www.amazon.com,US,Kindle E-reader,B0B9SN8K6H,More by Author Recommendation,B0BXLM3JSF,Lockscreen,Lockscreen
2024-02-22T22:08:56Z,www.amazon.com,US,Kindle E-reader,B0BJSGV831,More by Author Recommendation,B0BJSGV831,Lockscreen,Lockscreen
2024-07-06T04:22:58Z,www.amazon.com,US,Kindle E-reader,C36A14E8EC2F4079AD3377ED35C616AE,,B0CNHFVVYN,Lockscreen,Lockscreen
2024-07-03T07:04:04Z,www.amazon.com,US,Kindle E-reader,C36A14E8EC2F4079AD3377ED35C616AE,,,Lockscreen,Lockscreen
2023-07-30T00:27:48Z,www.amazon.com,US,Kindle E-reader,B084G9Z5C3,Recommended for You Recommendation,B0B9SNVC11,Lockscreen,Lockscreen
2023-10-19T08:18:31Z,www.amazon.com,US,Kindle E-reader,Not Available,More by Author Recommendation,B07BJFRWMR,Lockscreen,Lockscreen
2024-07-24T20:52:03Z,www.amazon.com,US,Kindle E-reader,B0C7729CF8,More by Author Recommendation,B0C7729CF8,Lockscreen,Lockscreen
2024-05-22T08:12:14Z,www.amazon.com,US,Kindle E-reader,B0CDKLBD2W,More by Author Recommendation,B004VSV7FY,Lockscreen,Lockscreen
2023-12-09T20:25:41Z,www.amazon.com,US,Kindle E-reader,B0C5LRCM2F,Recommended for You Recommendation,B0C3ZJKK4H,Lockscreen,Lockscreen
2024-07-19T21:54:02Z,www.amazon.com,US,Kindle E-reader,B0CH1NHWNW,,,Lockscreen,Lockscreen
2023-12-12T07:40:11Z,www.amazon.com,US,Kindle E-reader,B0C5LRCM2F,Recommended for You Recommendation,B011I2MOVG,Lockscreen,Lockscreen
2023-10-27T07:39:53Z,www.amazon.com,US,Kindle E-reader,B0BKH7G2X8,More by Author Recommendation,B0BP6S1S57,Lockscreen,Lockscreen
2023-10-02T07:04:35Z,www.amazon.com,US,Kindle E-reader,B0BQLKNTYR,Recommended for You Recommendation,B0BPNP7YQB,Lockscreen,Lockscreen
2023-12-27T03:21:53Z,www.amazon.com,US,Kindle E-reader,Not Available,More by Author Recommendation,B09Y467GZY,Lockscreen,Lockscreen
2023-12-13T06:50:41Z,www.amazon.com,US,Kindle E-reader,B0B9SN8K6H,Recommended for You Recommendation,B0BPNP7YQB,Lockscreen,Lockscreen
2023-09-06T08:38:36Z,www.amazon.com,US,Kindle E-reader,Not Available,More by Author Recommendation,B0BHY38ZPH,Lockscreen,Lockscreen
2024-06-12T08:07:56Z,www.amazon.com,US,Kindle E-reader,Not Available,More by Author Recommendation,B015XAEXPO,Lockscreen,Lockscreen
2024-07-12T20:40:10Z,www.amazon.com,US,Kindle E-reader,2C4B5A07F41247DAAF830F1590836876,,B0CCSXVNYG,Lockscreen,Lockscreen
2023-09-23T09:15:19Z,www.amazon.com,US,Kindle E-reader,B0BTVBH6G3,More by Author Recommendation,B0BPX54FD5,Lockscreen,Lockscreen
2024-06-13T03:29:08Z,www.amazon.com,US,Kindle E-reader,B0BWGKNK7G,More by Author Recommendation,B0BWGKNK7G,Lockscreen,Lockscreen
2024-07-29T20:51:18Z,www.amazon.com,US,Kindle E-reader,B078R46LCY,More by Author Recommendation,B0C7729CF8,Lockscreen,Lockscreen
