device_record_time,Device Serial Number,country_of_residence,app_package_name,app_version_name,app_version_code,device_type,device_profile_type,app_profile_type,launch_count,duration_milliseconds,software_version,metric_level,product_mode,reason_code,metric_source,start_time,Amazon Marketplace
2023-09-03T03:00:17Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,UNKNOWN,0,Ereader,Not Available,Not Available,1,34378,4097540002,appAction,Not Available,Not Available,Not Available,2023-09-03T02:59:43Z,Amazon.com
2023-09-02T04:20:28Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,710340,4097540002,appAction,Not Available,Not Available,Not Available,2023-09-02T04:08:37Z,Amazon.com
2023-09-02T04:08:37Z,G0016T03101203AQ,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,14898,4097540002,appAction,Not Available,Not Available,Not Available,2023-09-02T04:08:23Z,Amazon.com
2023-09-02T04:08:36Z,G0016T03101203AQ,United States,com.lab126.KPP_LIBRARY,UNKNOWN,0,Ereader,Not Available,Not Available,1,14571,4097540002,appAction,Not Available,Not Available,Not Available,2023-09-02T04:08:22Z,Amazon.com
2023-09-02T04:08:24Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,1262859,4097540002,appAction,Not Available,Not Available,Not Available,2023-09-02T03:47:22Z,Amazon.com
2023-09-02T03:47:22Z,G0016T03101203AQ,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,8557,4097540002,appAction,Not Available,Not Available,Not Available,2023-09-02T03:47:13Z,Amazon.com
2023-09-02T03:47:20Z,G0016T03101203AQ,United States,com.lab126.KPP_LIBRARY,UNKNOWN,0,Ereader,Not Available,Not Available,1,7267,4097540002,appAction,Not Available,Not Available,Not Available,2023-09-02T03:47:13Z,Amazon.com
2023-09-02T03:47:15Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,249230,4097540002,appAction,Not Available,Not Available,Not Available,2023-09-02T03:43:06Z,Amazon.com
2023-09-02T03:43:06Z,G0016T03101203AQ,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,15332,4097540002,appAction,Not Available,Not Available,Not Available,2023-09-02T03:42:50Z,Amazon.com
2023-09-02T03:43:03Z,G0016T03101203AQ,United States,com.lab126.KPP_LIBRARY,UNKNOWN,0,Ereader,Not Available,Not Available,1,12843,4097540002,appAction,Not Available,Not Available,Not Available,2023-09-02T03:42:50Z,Amazon.com
2023-09-02T03:42:53Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,337924,4097540002,appAction,Not Available,Not Available,Not Available,2023-09-02T03:37:15Z,Amazon.com
2023-09-02T03:37:14Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,UNKNOWN,0,Ereader,Not Available,Not Available,1,2164,4097540002,appAction,Not Available,Not Available,Not Available,2023-09-02T03:37:12Z,Amazon.com
2023-09-01T03:40:44Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,2974876,4097540002,appAction,Not Available,Not Available,Not Available,2023-09-01T02:51:09Z,Amazon.com
2023-09-01T02:51:09Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,UNKNOWN,0,Ereader,Not Available,Not Available,1,2514,4097540002,appAction,Not Available,Not Available,Not Available,2023-09-01T02:51:06Z,Amazon.com
2023-08-31T21:34:19Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,1548386,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-31T21:08:30Z,Amazon.com
2023-08-31T21:08:30Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,UNKNOWN,0,Ereader,Not Available,Not Available,1,1804,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-31T21:08:28Z,Amazon.com
2023-08-31T04:07:29Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,3348798,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-31T03:11:40Z,Amazon.com
2023-08-31T03:11:40Z,G0016T03101203AQ,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,24904,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-31T03:11:15Z,Amazon.com
2023-08-31T03:11:39Z,G0016T03101203AQ,United States,com.lab126.KPP_LIBRARY,UNKNOWN,0,Ereader,Not Available,Not Available,1,24817,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-31T03:11:15Z,Amazon.com
2023-08-31T03:11:17Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,22043,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-31T03:10:55Z,Amazon.com
2023-08-31T03:10:55Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,UNKNOWN,0,Ereader,Not Available,Not Available,1,1684,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-31T03:10:53Z,Amazon.com
2023-08-28T20:34:02Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,870241,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-28T20:19:31Z,Amazon.com
2023-08-28T20:19:31Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,UNKNOWN,0,Ereader,Not Available,Not Available,1,2761,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-28T20:19:28Z,Amazon.com
2023-08-28T19:10:33Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,1430621,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-28T18:46:42Z,Amazon.com
2023-08-28T18:46:42Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,UNKNOWN,0,Ereader,Not Available,Not Available,1,1411,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-28T18:46:40Z,Amazon.com
2023-08-28T18:24:28Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,1675639,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-28T17:56:32Z,Amazon.com
2023-08-28T17:56:32Z,G0016T03101203AQ,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,7802,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-28T17:56:24Z,Amazon.com
2023-08-28T17:56:28Z,G0016T03101203AQ,United States,com.lab126.KPP_LIBRARY,UNKNOWN,0,Ereader,Not Available,Not Available,1,4839,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-28T17:56:24Z,Amazon.com
2023-08-28T17:56:26Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,243400,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-28T17:52:23Z,Amazon.com
2023-08-28T17:52:23Z,G0016T03101203AQ,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,27774,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-28T17:51:55Z,Amazon.com
2023-08-28T17:52:21Z,G0016T03101203AQ,United States,com.lab126.KPP_LIBRARY,UNKNOWN,0,Ereader,Not Available,Not Available,1,27139,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-28T17:51:54Z,Amazon.com
2023-08-28T17:51:56Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,8237,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-28T17:51:48Z,Amazon.com
2023-08-28T17:51:48Z,G0016T03101203AQ,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,54829,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-28T17:50:53Z,Amazon.com
2023-08-28T17:51:47Z,G0016T03101203AQ,United States,com.lab126.KPP_LIBRARY,UNKNOWN,0,Ereader,Not Available,Not Available,1,6959,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-28T17:51:40Z,Amazon.com
2023-08-28T17:51:40Z,G0016T03101203AQ,United States,com.lab126.KPP_HOME,UNKNOWN,0,Ereader,Not Available,Not Available,1,10925,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-28T17:51:29Z,Amazon.com
2023-08-28T17:51:29Z,G0016T03101203AQ,United States,com.lab126.KPP_LIBRARY,UNKNOWN,0,Ereader,Not Available,Not Available,1,25258,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-28T17:51:04Z,Amazon.com
2023-08-28T17:51:03Z,G0016T03101203AQ,United States,com.lab126.KPP_HOME,UNKNOWN,0,Ereader,Not Available,Not Available,1,11032,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-28T17:50:52Z,Amazon.com
2023-08-28T17:50:55Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,8067,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-28T17:50:47Z,Amazon.com
2023-08-28T17:50:47Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,UNKNOWN,0,Ereader,Not Available,Not Available,1,2790,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-28T17:50:44Z,Amazon.com
2023-08-28T02:42:50Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,1825230,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-28T02:12:24Z,Amazon.com
2023-08-28T02:12:24Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,UNKNOWN,0,Ereader,Not Available,Not Available,1,2998,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-28T02:12:21Z,Amazon.com
2023-08-27T04:36:47Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,1939443,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-27T04:04:28Z,Amazon.com
2023-08-27T04:04:27Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,UNKNOWN,0,Ereader,Not Available,Not Available,1,8106,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-27T04:04:19Z,Amazon.com
2023-08-27T04:00:28Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,2905049,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-27T03:12:03Z,Amazon.com
2023-08-27T03:12:03Z,G0016T03101203AQ,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,96483,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-27T03:10:26Z,Amazon.com
2023-08-27T03:12:01Z,G0016T03101203AQ,United States,com.lab126.KPP_HOME,UNKNOWN,0,Ereader,Not Available,Not Available,1,83981,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-27T03:10:37Z,Amazon.com
2023-08-27T03:10:37Z,G0016T03101203AQ,United States,com.lab126.KPP_LIBRARY,UNKNOWN,0,Ereader,Not Available,Not Available,1,82714020,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-26T04:12:03Z,Amazon.com
2023-08-27T03:10:26Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,UNKNOWN,0,Ereader,Not Available,Not Available,1,3026,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-27T03:10:23Z,Amazon.com
2023-08-26T04:22:03Z,G0016T03101203AQ,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,599417,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-26T04:12:04Z,Amazon.com
2023-08-26T04:12:05Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,506030,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-26T04:03:39Z,Amazon.com
2023-08-26T04:03:39Z,G0016T03101203AQ,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,21791,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-26T04:03:17Z,Amazon.com
2023-08-26T04:03:35Z,G0016T03101203AQ,United States,com.lab126.KPP_LIBRARY,UNKNOWN,0,Ereader,Not Available,Not Available,1,18582,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-26T04:03:17Z,Amazon.com
2023-08-26T04:03:17Z,G0016T03101203AQ,United States,com.lab126.booklet.discovery,UNKNOWN,0,Ereader,Not Available,Not Available,1,35135,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-26T04:02:42Z,Amazon.com
2023-08-26T04:02:42Z,G0016T03101203AQ,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,33045,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-26T04:02:09Z,Amazon.com
2023-08-26T04:02:42Z,G0016T03101203AQ,United States,com.lab126.KPP_LIBRARY,UNKNOWN,0,Ereader,Not Available,Not Available,1,33404,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-26T04:02:09Z,Amazon.com
2023-08-26T04:02:11Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,66968,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-26T04:01:04Z,Amazon.com
2023-08-26T04:01:03Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,UNKNOWN,0,Ereader,Not Available,Not Available,1,2059,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-26T04:01:01Z,Amazon.com
2023-08-26T03:46:38Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,125076,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-26T03:44:33Z,Amazon.com
2023-08-26T03:44:33Z,G0016T03101203AQ,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,40976,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-26T03:43:52Z,Amazon.com
2023-08-26T03:44:32Z,G0016T03101203AQ,United States,com.lab126.KPP_LIBRARY,UNKNOWN,0,Ereader,Not Available,Not Available,1,40735,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-26T03:43:51Z,Amazon.com
2023-08-26T03:43:55Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,3462772,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-26T02:46:12Z,Amazon.com
2023-08-26T02:46:12Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,UNKNOWN,0,Ereader,Not Available,Not Available,1,1789,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-26T02:46:10Z,Amazon.com
2023-08-25T20:58:17Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,1137556,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-25T20:39:20Z,Amazon.com
2023-08-25T20:39:19Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,UNKNOWN,0,Ereader,Not Available,Not Available,1,2287,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-25T20:39:17Z,Amazon.com
2023-08-25T03:08:15Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,2195520,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-25T02:31:39Z,Amazon.com
2023-08-25T02:31:39Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,UNKNOWN,0,Ereader,Not Available,Not Available,1,139842,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-25T02:29:19Z,Amazon.com
2023-08-24T04:50:41Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,3703357,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-24T03:48:57Z,Amazon.com
2023-08-24T03:48:57Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,UNKNOWN,0,Ereader,Not Available,Not Available,1,2244,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-24T03:48:54Z,Amazon.com
2023-08-23T23:29:21Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,602963,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-23T23:19:18Z,Amazon.com
2023-08-23T23:19:18Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,UNKNOWN,0,Ereader,Not Available,Not Available,1,1348,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-23T23:19:16Z,Amazon.com
2023-08-23T21:34:45Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,953153,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-23T21:18:52Z,Amazon.com
2023-08-23T21:18:52Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,UNKNOWN,0,Ereader,Not Available,Not Available,1,1531,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-23T21:18:50Z,Amazon.com
2023-08-23T21:18:47Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,2242334,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-23T20:41:24Z,Amazon.com
2023-08-23T20:41:24Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,UNKNOWN,0,Ereader,Not Available,Not Available,1,1740,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-23T20:41:22Z,Amazon.com
2023-08-23T04:07:58Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,1486537,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-23T03:43:12Z,Amazon.com
2023-08-23T03:43:12Z,G0016T03101203AQ,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,9437,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-23T03:43:03Z,Amazon.com
2023-08-23T03:43:11Z,G0016T03101203AQ,United States,com.lab126.KPP_LIBRARY,UNKNOWN,0,Ereader,Not Available,Not Available,1,9206,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-23T03:43:02Z,Amazon.com
2023-08-23T03:43:04Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,1634557,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-23T03:15:49Z,Amazon.com
2023-08-23T03:15:50Z,G0016T03101203AQ,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,44975,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-23T03:15:05Z,Amazon.com
2023-08-23T03:15:38Z,G0016T03101203AQ,United States,com.lab126.KPP_LIBRARY,UNKNOWN,0,Ereader,Not Available,Not Available,1,33659,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-23T03:15:04Z,Amazon.com
2023-08-23T03:15:06Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,12151,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-23T03:14:54Z,Amazon.com
2023-08-23T03:14:54Z,G0016T03101203AQ,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,42074,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-23T03:14:12Z,Amazon.com
2023-08-23T03:14:53Z,G0016T03101203AQ,United States,com.lab126.KPP_LIBRARY,UNKNOWN,0,Ereader,Not Available,Not Available,1,41853,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-23T03:14:11Z,Amazon.com
2023-08-23T03:14:13Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,292168,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-23T03:09:21Z,Amazon.com
2023-08-23T03:09:21Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,UNKNOWN,0,Ereader,Not Available,Not Available,1,1644,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-23T03:09:19Z,Amazon.com
2023-08-22T22:06:00Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,726499,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-22T21:53:54Z,Amazon.com
2023-08-22T21:53:53Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,UNKNOWN,0,Ereader,Not Available,Not Available,1,6205,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-22T21:53:47Z,Amazon.com
2023-08-22T03:58:59Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,1061494,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-22T03:41:18Z,Amazon.com
2023-08-22T03:41:18Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,UNKNOWN,0,Ereader,Not Available,Not Available,1,3373,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-22T03:41:14Z,Amazon.com
2023-08-19T04:47:11Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,1161534,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-19T04:27:49Z,Amazon.com
2023-08-19T04:27:50Z,G0016T03101203AQ,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,93058,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-19T04:26:17Z,Amazon.com
2023-08-19T04:27:48Z,G0016T03101203AQ,United States,com.lab126.KPP_LIBRARY,UNKNOWN,0,Ereader,Not Available,Not Available,1,91925,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-19T04:26:16Z,Amazon.com
2023-08-19T04:26:18Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,463428,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-19T04:18:35Z,Amazon.com
2023-08-19T04:18:34Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,UNKNOWN,0,Ereader,Not Available,Not Available,1,1854,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-19T04:18:32Z,Amazon.com
2023-08-19T04:09:56Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,1934890,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-19T03:37:41Z,Amazon.com
2023-08-19T03:37:42Z,G0016T03101203AQ,United States,com.lab126.KPPMainApp,UNKNOWN,0,Ereader,Not Available,Not Available,1,54444,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-19T03:36:47Z,Amazon.com
2023-08-19T03:37:37Z,G0016T03101203AQ,United States,com.lab126.KPP_LIBRARY,UNKNOWN,0,Ereader,Not Available,Not Available,1,36442,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-19T03:37:01Z,Amazon.com
2023-08-19T03:37:01Z,G0016T03101203AQ,United States,com.lab126.KPP_HOME,UNKNOWN,0,Ereader,Not Available,Not Available,1,14211,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-19T03:36:46Z,Amazon.com
2023-08-19T03:36:50Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,334385,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-19T03:31:16Z,Amazon.com
2023-08-19T03:31:16Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,UNKNOWN,0,Ereader,Not Available,Not Available,1,3306,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-19T03:31:12Z,Amazon.com
2023-08-19T01:41:01Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,809040,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-19T01:27:32Z,Amazon.com
2023-08-19T01:27:32Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,UNKNOWN,0,Ereader,Not Available,Not Available,1,1619,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-19T01:27:30Z,Amazon.com
2023-08-18T18:40:56Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,980326,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-18T18:24:36Z,Amazon.com
2023-08-18T18:24:35Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,UNKNOWN,0,Ereader,Not Available,Not Available,1,6123,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-18T18:24:29Z,Amazon.com
2023-08-18T03:57:28Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,3421833,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-18T03:00:26Z,Amazon.com
2023-08-18T03:00:26Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,UNKNOWN,0,Ereader,Not Available,Not Available,1,1753,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-18T03:00:24Z,Amazon.com
2023-08-18T00:57:06Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,2078790,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-18T00:22:27Z,Amazon.com
2023-08-18T00:22:26Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,UNKNOWN,0,Ereader,Not Available,Not Available,1,2358,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-18T00:22:24Z,Amazon.com
2023-08-17T22:46:21Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,851127,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-17T22:32:10Z,Amazon.com
2023-08-17T22:32:09Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,UNKNOWN,0,Ereader,Not Available,Not Available,1,3131,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-17T22:32:06Z,Amazon.com
2023-08-16T02:49:08Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,3884939,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-16T01:44:23Z,Amazon.com
2023-08-16T01:44:23Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,UNKNOWN,0,Ereader,Not Available,Not Available,1,49626,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-16T01:43:33Z,Amazon.com
2023-08-15T05:01:25Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,83210,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-15T05:00:01Z,Amazon.com
2023-08-15T05:00:01Z,G0016T03101203AQ,United States,com.lab126.booklet.reader,UNKNOWN,0,Ereader,Not Available,Not Available,1,3973765,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-15T03:53:48Z,Amazon.com
2023-08-15T03:53:47Z,G0016T03101203AQ,United States,com.lab126.blanket.ad_screensaver,UNKNOWN,0,Ereader,Not Available,Not Available,1,2186,4097540002,appAction,Not Available,Not Available,Not Available,2023-08-15T03:53:45Z,Amazon.com
